Date,Adj Close,Volume,Vol_Avg_20,Vol_Anomaly,Log_Return
2021-03-15,97.09121704101562,7107300,6295740.0,False,0.010059511459584404
2021-03-16,99.26663208007812,11376200,6618145.0,False,0.02215856467326595
2021-03-17,98.4820556640625,10128400,6837875.0,False,-0.007935127578150918
2021-03-18,95.95001983642578,7813400,7023610.0,False,-0.02604692639181637
2021-03-19,94.80880737304688,21452000,7889765.0,True,-0.011965119466228448
2021-03-22,95.90545654296875,7605100,8009430.0,False,0.011500568804455037
2021-03-23,94.72858428955078,5657800,7855305.0,False,-0.01234708344289077
2021-03-24,93.58738708496094,5731300,7764735.0,False,-0.012120174048440175
2021-03-25,95.70930480957031,8149000,7795485.0,False,0.0224199016349162
2021-03-26,97.9827880859375,6167600,7347720.0,False,0.023476308796747333
2021-03-29,97.29627990722656,5167100,7209560.0,False,-0.007031076233110491
2021-03-30,98.31267547607422,4552900,7186365.0,False,0.01039221046125911
2021-03-31,97.42111206054688,6478400,7244615.0,False,-0.009110022268814067
2021-04-01,97.51917266845703,5793000,7173675.0,False,0.0010060579968629185
2021-04-05,98.98133087158203,6913100,7241335.0,False,0.01488225387141966
2021-04-06,100.88036346435547,6745200,7322620.0,False,0.01900403929090203
2021-04-07,100.91602325439453,5629600,7328555.0,False,0.00035342347789345333
2021-04-08,100.78228759765625,5011300,7275270.0,False,-0.0013260961459867244
2021-04-09,100.90709686279297,4114300,7247450.0,False,0.0012376385738096457
2021-04-12,101.46879577636719,4707800,7315040.0,False,0.005551059947013349
2021-04-13,102.85072326660156,4607400,7190045.0,False,0.013527327880610559
2021-04-14,102.67240142822266,3994600,6820965.0,False,-0.0017352975086520183
2021-04-15,104.00978088378906,5079100,6568500.0,False,0.012941590866180115
2021-04-16,105.50758361816406,5777900,6466725.0,False,0.014297891290569588
2021-04-19,104.8478012084961,4889700,5638610.0,False,-0.0062730466710705125
2021-04-20,103.66202545166016,5662400,5541475.0,False,-0.01137393435211485
2021-04-21,104.0810775756836,4397400,5478455.0,False,0.004034335545067073
2021-04-22,103.34998321533203,5744900,5479135.0,False,-0.007049063769508295
2021-04-23,104.81216430664062,4555800,5299475.0,False,0.014048713057713958
2021-04-26,103.34998321533203,5924900,5287340.0,False,-0.014048713057713878
2021-04-27,103.55504608154297,7260900,5392030.0,False,0.0019821938021553137
2021-04-28,100.2116928100586,14793500,5904060.0,True,-0.03281844097021328
2021-04-29,102.19986724853516,8936600,6026970.0,False,0.019645502277118306
2021-04-30,102.07503509521484,6478700,6061255.0,False,-0.0012221978072414256
2021-05-03,103.17167663574219,5049800,5968090.0,False,0.010686183151283052
2021-05-04,101.73627471923828,6265100,5944085.0,False,-0.014010441145074014
2021-05-05,101.1745834350586,4677700,5896490.0,False,-0.0055363495477367105
2021-05-06,102.29794311523438,4113300,5851590.0,False,0.011041992873019485
2021-05-07,101.94132995605469,4867500,5889250.0,False,-0.003492115068969384
2021-05-10,101.9056625366211,5759500,5941835.0,False,-0.00034994305642125284
2021-05-11,101.23698425292969,7775400,6100235.0,False,-0.006583361094643081
2021-05-12,98.274169921875,7965300,6298770.0,False,-0.02970292234579555
2021-05-13,98.90077209472656,7999400,6444785.0,False,0.006355820631335387
2021-05-14,99.53628540039062,6836300,6497705.0,False,0.006405209656265185
2021-05-17,99.33935546875,4521200,6479280.0,False,-0.0019804335527987818
2021-05-18,99.41990661621094,5177300,6455025.0,False,0.0008105398563666421
2021-05-19,98.1667709350586,5997400,6535025.0,False,-0.012684584800576028
2021-05-20,99.72425079345703,5345500,6515055.0,False,0.015741108458063643
2021-05-21,99.28565979003906,5146500,6544590.0,False,-0.004407737405801287
2021-05-24,100.71781158447266,5476100,6522150.0,False,0.014321514152297385
2021-05-25,100.8162841796875,5391800,6428695.0,False,0.0009772302069093913
2021-05-26,101.0132064819336,3841600,5881100.0,False,0.001951373548912548
2021-05-27,101.60398864746094,7378400,5803190.0,False,0.0058315271748009935
2021-05-28,101.93517303466797,4239800,5691245.0,False,0.0032542600327712373
2021-06-01,101.45182037353516,4306900,5654100.0,False,-0.004753043083053873
2021-06-02,101.14747619628906,5045000,5593095.0,False,-0.0030043974616561914
2021-06-03,99.46468353271484,5723900,5645405.0,False,-0.01677697041404541
2021-06-04,100.24341583251953,4477500,5663615.0,False,0.007798744759756672
2021-06-07,99.65265655517578,4009000,5620690.0,False,-0.005910681387493802
2021-06-08,99.82270812988281,4669800,5566205.0,False,0.0017049886452927268
2021-06-09,99.70634460449219,3669400,5360905.0,False,-0.0011663819076786661
2021-06-10,100.44033813476562,3833200,5154300.0,False,0.007334588919783404
2021-06-11,100.75363159179688,3231200,4915890.0,False,0.003114344934693738
2021-06-14,100.65518188476562,4222400,4785195.0,False,-0.0009776107924253047
2021-06-15,100.1539077758789,3487300,4733500.0,False,-0.004992554380347445
2021-06-16,99.67950439453125,4822000,4715735.0,False,-0.004747997518733702
2021-06-17,99.70634460449219,4008500,4616290.0,False,0.000269228837029432
2021-06-18,98.19361114501953,7024400,4700235.0,False,-0.015288158277904562
2021-06-21,99.33041381835938,5628500,4724335.0,False,0.011510652694094237
2021-06-22,100.11809539794922,3583500,4629705.0,False,0.0078986368749274
2021-06-23,99.85852813720703,3552100,4537720.0,False,-0.0025959774890121994
2021-06-24,100.24341583251953,3840000,4537640.0,False,0.0038469208477750435
2021-06-25,101.18326568603516,12171200,4777280.0,True,0.00933199779772477
2021-06-28,100.46720123291016,4546600,4792620.0,False,-0.007102066004425324
2021-06-29,100.49403381347656,3789500,4766750.0,False,0.0002670423549065146
2021-06-30,100.0822982788086,6759100,4852455.0,False,-0.004105530385392282
2021-07-01,101.51446533203125,4810600,4806790.0,False,0.014208473602445093
2021-07-02,102.91085052490234,4722000,4819015.0,False,0.013661780644817757
2021-07-06,103.59114837646484,5294700,4883300.0,False,0.006588801234738866
2021-07-07,104.85323333740234,5382300,4918925.0,False,0.0121097088223889
2021-07-08,103.82386016845703,4486100,4959760.0,False,-0.009865783551304748
2021-07-09,105.14862823486328,3533600,4944780.0,False,0.012679045205969125
2021-07-12,106.03478240966797,5683400,5067390.0,False,0.008392319956922268
2021-07-13,107.01045989990234,5529300,5132735.0,False,0.009159409530438528
2021-07-14,107.23422241210938,5701800,5243460.0,False,0.002088850851784805
2021-07-15,106.49129486083984,6467500,5325735.0,False,-0.006952193196885901
2021-07-16,106.27645111083984,5024800,5376550.0,False,-0.0020195149602002783
2021-07-19,103.22412872314453,7731300,5411895.0,False,-0.029141097276591758
2021-07-20,105.10388946533203,5117800,5386360.0,False,0.01804665330404131
2021-07-21,106.75980377197266,4377500,5426060.0,False,0.015632202025059386
2021-07-22,109.76738739013672,7172300,5607070.0,False,0.02778198014683782
2021-07-23,112.75707244873047,7934200,5811780.0,False,0.0268722365815602
2021-07-26,112.83761596679688,4827500,5444595.0,False,0.0007140551229672646
2021-07-27,112.810791015625,6110900,5522810.0,False,-0.0002377588360314276
2021-07-28,109.57046508789062,11747000,5920685.0,False,-0.029144140447681897
2021-07-29,109.54360961914062,6618400,5913650.0,False,-0.00024512773924161604
2021-07-30,108.6932601928711,5712300,5958735.0,False,-0.0077929428741482145
