Price,Adj Close,Close,High,Low,Open,Volume
Ticker,SBUX,SBUX,SBUX,SBUX,SBUX,SBUX
Date,,,,,,
2021-05-24,100.71782684326172,112.5199966430664,113.02999877929688,111.5199966430664,111.80000305175781,5476100
2021-05-25,100.8162841796875,112.62999725341797,113.1500015258789,112.18000030517578,112.91999816894531,5391800
2021-05-26,101.01321411132812,112.8499984741211,113.87000274658203,112.62999725341797,113.30000305175781,3841600
2021-05-27,101.6039810180664,113.51000213623047,114.08999633789062,112.76000213623047,113.47000122070312,7378400
2021-05-28,101.93516540527344,113.87999725341797,114.3499984741211,113.05000305175781,114.3499984741211,4239800
2021-06-01,101.45182037353516,113.33999633789062,114.62000274658203,113.0999984741211,114.55999755859375,4306900
2021-06-02,101.14747619628906,113.0,113.70999908447266,112.75,113.70999908447266,5045000
2021-06-03,99.46466827392578,111.12000274658203,112.23999786376953,110.1500015258789,112.01000213623047,5723900
2021-06-04,100.243408203125,111.98999786376953,112.06999969482422,111.05000305175781,111.62000274658203,4477500
2021-06-07,99.65266418457031,111.33000183105469,112.27999877929688,110.98999786376953,111.9800033569336,4009000
2021-06-08,99.82271575927734,111.5199966430664,111.98999786376953,110.86000061035156,111.37999725341797,4669800
2021-06-09,99.70634460449219,111.38999938964844,112.19000244140625,111.33000183105469,111.73999786376953,3669400
2021-06-10,100.44033813476562,112.20999908447266,112.43000030517578,111.44000244140625,111.80000305175781,3833200
2021-06-11,100.75363159179688,112.55999755859375,112.83000183105469,112.19000244140625,112.27999877929688,3231200
2021-06-14,100.65518188476562,112.44999694824219,113.2300033569336,111.5,112.77999877929688,4222400
2021-06-15,100.1539077758789,111.88999938964844,112.5,111.55999755859375,112.45999908447266,3487300
2021-06-16,99.67950439453125,111.36000061035156,112.56999969482422,110.19999694824219,112.41999816894531,4822000
2021-06-17,99.70634460449219,111.38999938964844,111.94999694824219,110.70999908447266,111.0,4008500
2021-06-18,98.19361877441406,109.69999694824219,110.75,109.26000213623047,110.73999786376953,7024400
2021-06-21,99.33040618896484,110.97000122070312,111.37000274658203,109.68000030517578,110.0,5628500
2021-06-22,100.11809539794922,111.8499984741211,112.26000213623047,110.5999984741211,111.06999969482422,3583500
2021-06-23,99.8585205078125,111.55999755859375,111.97000122070312,111.13999938964844,111.27999877929688,3552100
2021-06-24,100.243408203125,111.98999786376953,112.91000366210938,111.77999877929688,111.77999877929688,3840000
2021-06-25,101.18328857421875,113.04000091552734,113.22000122070312,112.22000122070312,112.75,12171200
2021-06-28,100.4671859741211,112.23999786376953,113.05000305175781,111.44999694824219,112.93000030517578,4546600
2021-06-29,100.49404907226562,112.2699966430664,112.69000244140625,111.52999877929688,112.06999969482422,3789500
2021-06-30,100.08230590820312,111.80999755859375,112.58999633789062,111.2699966430664,112.33999633789062,6759100
2021-07-01,101.51447296142578,113.41000366210938,113.48999786376953,111.80999755859375,111.94999694824219,4810600
2021-07-02,102.91085052490234,114.97000122070312,115.30000305175781,113.70999908447266,113.97000122070312,4722000
2021-07-06,103.59114837646484,115.7300033569336,115.8499984741211,114.31999969482422,115.08000183105469,5294700
2021-07-07,104.85323333740234,117.13999938964844,117.7699966430664,115.6500015258789,115.87999725341797,5382300
2021-07-08,103.82384490966797,115.98999786376953,116.76000213623047,115.23999786376953,115.44999694824219,4486100
2021-07-09,105.14862823486328,117.47000122070312,117.73999786376953,116.0,116.05999755859375,3533600
2021-07-12,106.03477478027344,118.45999908447266,118.77999877929688,117.38999938964844,117.75,5683400
2021-07-13,107.01043701171875,119.55000305175781,119.98999786376953,118.44999694824219,118.54000091552734,5529300
2021-07-14,107.23424530029297,119.80000305175781,120.83000183105469,119.68000030517578,119.94000244140625,5701800
2021-07-15,106.49126434326172,118.97000122070312,119.58000183105469,118.18000030517578,119.29000091552734,6467500
2021-07-16,106.27644348144531,118.7300033569336,120.4800033569336,118.5,119.68000030517578,5024800
2021-07-19,103.22412872314453,115.31999969482422,117.55000305175781,114.33000183105469,117.54000091552734,7731300
2021-07-20,105.10386657714844,117.41999816894531,118.06999969482422,115.33000183105469,115.62999725341797,5117800
2021-07-21,106.75981140136719,119.2699966430664,119.6500015258789,117.4800033569336,117.54000091552734,4377500
2021-07-22,109.76737213134766,122.62999725341797,122.91999816894531,119.06999969482422,119.33999633789062,7172300
2021-07-23,112.7570571899414,125.97000122070312,126.31999969482422,123.91999816894531,124.55000305175781,7934200
2021-07-26,112.8376235961914,126.05999755859375,126.0999984741211,124.25,125.73999786376953,4827500
2021-07-27,112.8107681274414,126.02999877929688,126.16000366210938,124.80999755859375,126.08000183105469,6110900
2021-07-28,109.57046508789062,122.41000366210938,123.33000183105469,121.38999938964844,122.55999755859375,11747000
2021-07-29,109.54362487792969,122.37999725341797,123.47000122070312,122.13999938964844,122.93000030517578,6618400
2021-07-30,108.69326782226562,121.43000030517578,122.9800033569336,121.0999984741211,122.19000244140625,5712300
2021-08-02,107.74443817138672,120.37000274658203,122.9800033569336,120.06999969482422,122.02999877929688,5996800
2021-08-03,106.63449096679688,119.12999725341797,120.75,117.5199966430664,120.56999969482422,6030500
2021-08-04,105.84680938720703,118.25,119.20999908447266,117.56999969482422,119.12999725341797,6675500
2021-08-05,106.54499816894531,119.02999877929688,119.08999633789062,118.11000061035156,118.72000122070312,4281900
2021-08-06,106.56288146972656,119.05000305175781,119.20999908447266,118.08000183105469,119.13999938964844,6832600
2021-08-09,105.5693130493164,117.94000244140625,119.0199966430664,117.75,118.98999786376953,4557900
2021-08-10,104.1819076538086,116.38999938964844,118.5,115.9800033569336,118.38999938964844,9839700
2021-08-11,104.68511962890625,116.5,117.29000091552734,115.9000015258789,116.33999633789062,6472300
2021-08-12,104.01116943359375,115.75,116.77999877929688,115.51000213623047,116.41000366210938,4358300
2021-08-13,104.91874694824219,116.76000213623047,116.83000183105469,115.4000015258789,115.94000244140625,4361700
2021-08-16,105.61962890625,117.54000091552734,117.7300033569336,116.41000366210938,116.69000244140625,5976000
2021-08-17,104.74800109863281,116.56999969482422,116.94000244140625,115.55999755859375,116.62000274658203,4719800
2021-08-18,103.9482650756836,115.68000030517578,116.73999786376953,115.5999984741211,116.27999877929688,4520500
2021-08-19,102.72618865966797,114.31999969482422,115.06999969482422,113.61000061035156,114.51000213623047,5317100
2021-08-20,103.00475311279297,114.62999725341797,115.0,113.66000366210938,113.9800033569336,3486300
2021-08-23,103.47203063964844,115.1500015258789,115.45999908447266,114.70999908447266,114.70999908447266,4235100
2021-08-24,103.40911102294922,115.08000183105469,115.8499984741211,114.94000244140625,115.38999938964844,3447300
2021-08-25,103.84943389892578,115.56999969482422,115.98999786376953,115.0,115.58999633789062,3881500
2021-08-26,102.72618865966797,114.31999969482422,115.7699966430664,113.86000061035156,115.62000274658203,5188200
2021-08-27,103.445068359375,115.12000274658203,115.38999938964844,114.18000030517578,114.61000061035156,4204700
2021-08-30,103.88536834716797,115.61000061035156,115.81999969482422,114.62999725341797,115.61000061035156,3078200
2021-08-31,105.57469940185547,117.48999786376953,117.5999984741211,115.6500015258789,115.7699966430664,6995500
2021-09-01,105.53877258300781,117.44999694824219,118.33000183105469,117.27999877929688,118.01000213623047,4402700
2021-09-02,105.46688079833984,117.37000274658203,118.36000061035156,116.9000015258789,118.29000091552734,3801900
2021-09-03,105.30513763427734,117.19000244140625,117.58000183105469,116.33999633789062,116.83999633789062,2921300
2021-09-07,104.0470962524414,115.79000091552734,117.12999725341797,115.47000122070312,117.08999633789062,4264900
2021-09-08,106.06892395019531,118.04000091552734,118.19000244140625,115.51000213623047,116.0999984741211,5548400
2021-09-09,106.74287414550781,118.79000091552734,120.06999969482422,117.80000305175781,117.9800033569336,4711200
2021-09-10,107.23707580566406,119.33999633789062,120.76000213623047,118.88999938964844,119.3499984741211,6517900
2021-09-13,107.09332275390625,119.18000030517578,120.1500015258789,118.55999755859375,119.88999938964844,4381100
2021-09-14,106.8057632446289,118.86000061035156,119.86000061035156,118.36000061035156,119.72000122070312,4722800
2021-09-15,103.01375579833984,114.63999938964844,117.0199966430664,113.12000274658203,116.95999908447266,11556200
2021-09-16,103.04071044921875,114.66999816894531,115.2699966430664,113.19000244140625,114.79000091552734,7997000
2021-09-17,101.90847778320312,113.41000366210938,114.8499984741211,113.12000274658203,114.54000091552734,9261000
2021-09-20,100.479736328125,111.81999969482422,112.2699966430664,110.37999725341797,111.3499984741211,7795200
2021-09-21,100.83916473388672,112.22000122070312,113.5999984741211,111.75,111.91999816894531,5468400
2021-09-22,101.60298156738281,113.06999969482422,114.02999877929688,112.31999969482422,113.05999755859375,4578200
2021-09-23,102.5644302368164,114.13999938964844,114.70999908447266,113.0999984741211,113.38999938964844,3842000
2021-09-24,102.53749084472656,114.11000061035156,114.86000061035156,113.76000213623047,114.12999725341797,3955000
2021-09-27,102.15109252929688,113.68000030517578,114.66999816894531,112.91000366210938,113.61000061035156,3988800
2021-09-28,100.38090515136719,111.70999908447266,113.0,111.08000183105469,112.68000030517578,5917700
2021-09-29,100.79424285888672,112.16999816894531,112.5199966430664,111.56999969482422,111.9000015258789,4389100
2021-09-30,99.12286376953125,110.30999755859375,112.16000366210938,110.30999755859375,111.5199966430664,5974500
2021-10-01,101.4681625366211,112.91999816894531,113.45999908447266,110.54000091552734,110.88999938964844,5636900
2021-10-04,100.15625,111.45999908447266,113.08000183105469,111.0199966430664,112.43000030517578,4497700
2021-10-05,99.60810852050781,110.8499984741211,111.4800033569336,110.02999877929688,111.12999725341797,5884000
2021-10-06,100.3179931640625,111.63999938964844,112.0199966430664,109.4800033569336,110.18000030517578,5734500
2021-10-07,100.83019256591797,112.20999908447266,112.9800033569336,112.05000305175781,112.37999725341797,5549500
2021-10-08,99.94058227539062,111.22000122070312,112.66000366210938,111.12999725341797,112.58000183105469,3787000
2021-10-11,99.68898010253906,110.94000244140625,113.55999755859375,110.91999816894531,112.88999938964844,5987300
2021-10-12,99.74288940429688,111.0,111.87000274658203,110.66000366210938,111.72000122070312,3866800
2021-10-13,99.5272445678711,110.76000213623047,111.4800033569336,109.41000366210938,111.38999938964844,4806500
2021-10-14,100.52466583251953,111.87000274658203,112.61000061035156,111.01000213623047,111.08000183105469,5194900
2021-10-15,100.1472396850586,111.44999694824219,112.91999816894531,110.94999694824219,112.44999694824219,5860900
2021-10-18,101.87255859375,113.37000274658203,113.56999969482422,110.95999908447266,111.44000244140625,4958400
2021-10-19,101.98036193847656,113.48999786376953,114.54000091552734,112.76000213623047,113.73999786376953,5799300
2021-10-20,102.31285858154297,113.86000061035156,115.11000061035156,112.70999908447266,113.05999755859375,7645200
2021-10-21,102.83403778076172,114.44000244140625,114.55999755859375,113.61000061035156,113.93000030517578,3684300
2021-10-22,102.93286895751953,114.55000305175781,114.9800033569336,114.06999969482422,114.41000366210938,3396400
2021-10-25,103.07665252685547,114.70999908447266,114.87999725341797,113.36000061035156,114.73999786376953,4290600
2021-10-26,103.26534271240234,114.91999816894531,115.27999877929688,114.25,114.91999816894531,5948000
2021-10-27,101.99834442138672,113.51000213623047,115.56999969482422,113.08000183105469,115.56999969482422,5853900
2021-10-28,101.71977233886719,113.19999694824219,114.5999984741211,112.45999908447266,113.73999786376953,7697600
2021-10-29,95.3128662109375,106.06999969482422,107.98999786376953,104.0199966430664,107.5,27419600
2021-11-01,98.66458892822266,109.80000305175781,110.1500015258789,107.19999694824219,107.2300033569336,14184600
2021-11-02,100.1472396850586,111.44999694824219,111.81999969482422,109.79000091552734,110.25,11538900
2021-11-03,101.18961334228516,112.61000061035156,112.91999816894531,110.11000061035156,111.33000183105469,6422600
2021-11-04,100.7852554321289,112.16000366210938,112.41999816894531,110.93000030517578,111.5999984741211,8212600
2021-11-05,105.05353546142578,116.91000366210938,117.33000183105469,113.13999938964844,113.23999786376953,10256800
2021-11-08,103.48101043701172,115.16000366210938,117.47000122070312,114.56999969482422,116.5199966430664,8753300
2021-11-09,102.55546569824219,114.12999725341797,115.5999984741211,113.37000274658203,114.6500015258789,6754700
2021-11-10,102.20350646972656,113.25,114.45999908447266,112.5999984741211,112.91000366210938,6563700
2021-11-11,100.57006072998047,111.44000244140625,113.25,110.54000091552734,113.25,7191900
2021-11-12,100.82273864746094,111.72000122070312,112.23999786376953,111.08999633789062,111.73999786376953,7350400
2021-11-15,100.95812225341797,111.87000274658203,113.6500015258789,111.58000183105469,112.12000274658203,6566100
2021-11-16,101.28299713134766,112.2300033569336,113.11000061035156,111.51000213623047,112.27999877929688,7965000
2021-11-17,101.54470825195312,112.5199966430664,113.11000061035156,111.66000366210938,112.22000122070312,5768600
2021-11-18,101.88764190673828,112.9000015258789,113.2300033569336,111.33999633789062,112.12000274658203,5632100
2021-11-19,99.97443389892578,110.77999877929688,112.9000015258789,109.7699966430664,112.7300033569336,6921800
2021-11-22,100.57907104492188,111.44999694824219,112.58999633789062,110.66999816894531,111.11000061035156,5967300
2021-11-23,102.50130462646484,113.58000183105469,114.11000061035156,111.77999877929688,112.0,7911000
2021-11-24,102.8532943725586,113.97000122070312,114.26000213623047,113.08000183105469,113.41000366210938,4464300
2021-11-26,99.86613464355469,110.66000366210938,110.83000183105469,109.25,110.01000213623047,6703200
2021-11-29,99.92930603027344,110.7300033569336,111.69000244140625,109.62000274658203,111.36000061035156,7114100
2021-11-30,98.94562530517578,109.63999938964844,111.08999633789062,109.05000305175781,109.55000305175781,9483300
2021-12-01,98.06121826171875,108.66000366210938,113.3499984741211,108.55000305175781,110.95999908447266,7618500
2021-12-02,100.552001953125,111.41999816894531,112.08000183105469,109.16999816894531,109.16999816894531,7709400
2021-12-03,100.38955688476562,111.23999786376953,112.8499984741211,110.08000183105469,111.8499984741211,7014100
2021-12-06,102.3027572631836,113.36000061035156,114.16999816894531,111.70999908447266,112.01000213623047,8280200
2021-12-07,104.91991424560547,116.26000213623047,117.19000244140625,114.79000091552734,115.05999755859375,8786900
2021-12-08,104.91088104248047,116.25,116.6500015258789,115.1500015258789,115.77999877929688,5807000
2021-12-09,104.09867858886719,115.3499984741211,116.41000366210938,115.23999786376953,115.80000305175781,5664700
2021-12-10,105.34404754638672,116.7300033569336,117.08999633789062,115.77999877929688,115.81999969482422,6110800
2021-12-13,104.28817749023438,115.55999755859375,116.83000183105469,115.22000122070312,116.16000366210938,6479400
2021-12-14,103.52108764648438,114.70999908447266,115.30000305175781,114.02999877929688,114.56999969482422,6854600
2021-12-15,103.4940414428711,114.68000030517578,115.19999694824219,112.76000213623047,114.80999755859375,6902400
2021-12-16,102.51032257080078,113.58999633789062,115.4000015258789,113.22000122070312,115.0,7544400
2021-12-17,98.03413391113281,108.62999725341797,111.80000305175781,108.22000122070312,111.2699966430664,13696900
2021-12-20,97.54680633544922,108.08999633789062,108.12000274658203,106.61000061035156,107.06999969482422,6313700
2021-12-21,99.60443878173828,110.37000274658203,110.9000015258789,108.87000274658203,109.0,4682200
2021-12-22,100.84078979492188,111.73999786376953,111.77999877929688,110.0,110.19999694824219,3643300
2021-12-23,101.40933227539062,112.37000274658203,112.91000366210938,111.98999786376953,112.2300033569336,3359600
2021-12-27,103.07890319824219,114.22000122070312,114.37000274658203,112.38999938964844,112.5999984741211,3716700
2021-12-28,104.2972183227539,115.56999969482422,116.27999877929688,113.80999755859375,114.0,4561600
2021-12-29,105.02818298339844,116.37999725341797,116.95999908447266,115.30999755859375,115.4000015258789,4215300
2021-12-30,104.90186309814453,116.23999786376953,117.33999633789062,116.08000183105469,116.37999725341797,4068700
2021-12-31,105.56066131591797,116.97000122070312,117.4800033569336,115.5999984741211,115.66999816894531,3674900
2022-01-03,105.2989273071289,116.68000030517578,117.80000305175781,114.77999877929688,116.47000122070312,5475700
2022-01-04,103.0969467163086,114.23999786376953,117.05000305175781,114.16999816894531,116.9000015258789,8367600
2022-01-05,99.66759490966797,110.44000244140625,114.95999908447266,110.4000015258789,114.4000015258789,8662300
2022-01-06,100.29930114746094,111.13999938964844,111.87999725341797,109.98999786376953,110.0,6099900
2022-01-07,97.07754516601562,107.56999969482422,109.70999908447266,107.4800033569336,108.22000122070312,11266400
2022-01-10,95.68775939941406,106.02999877929688,107.01000213623047,104.41999816894531,106.62000274658203,8499400
2022-01-11,93.89186096191406,104.04000091552734,106.16999816894531,103.70999908447266,106.04000091552734,13073200
2022-01-12,93.7384262084961,103.87000274658203,105.31999969482422,103.68000030517578,104.44000244140625,11810500
2022-01-13,92.41183471679688,102.4000015258789,104.66999816894531,102.08999633789062,104.1500015258789,9818500
2022-01-14,90.3542251586914,100.12000274658203,101.91000366210938,99.08999633789062,101.91000366210938,13703200
2022-01-18,88.19732666015625,97.7300033569336,99.36000061035156,97.51000213623047,99.16999816894531,11396000
2022-01-19,87.42122650146484,96.87000274658203,98.38999938964844,96.77999877929688,97.94000244140625,10856800
2022-01-20,86.38340759277344,95.72000122070312,98.94000244140625,95.58999633789062,97.48999786376953,20311500
2022-01-21,86.91582489013672,96.30999755859375,98.41000366210938,95.47000122070312,95.9000015258789,13438300
2022-01-24,88.53124237060547,98.0999984741211,98.3499984741211,94.41000366210938,94.75,17201400
2022-01-25,87.54756927490234,97.01000213623047,98.08999633789062,95.12999725341797,96.66999816894531,12368500
2022-01-26,86.25704193115234,95.58000183105469,98.63999938964844,94.9000015258789,97.69999694824219,11863000
2022-01-27,86.02241516113281,95.31999969482422,97.16999816894531,95.05999755859375,96.62000274658203,7322200
2022-01-28,87.72806549072266,97.20999908447266,97.22000122070312,93.79000091552734,95.05999755859375,8345400
2022-01-31,88.72978210449219,98.31999969482422,98.4000015258789,96.41999816894531,97.02999877929688,8807700
2022-02-01,89.12689208984375,98.76000213623047,99.02999877929688,96.80000305175781,98.41999816894531,11601900
2022-02-02,88.19732666015625,97.7300033569336,99.1500015258789,94.73999786376953,95.80000305175781,15578800
2022-02-03,86.58193969726562,95.94000244140625,97.47000122070312,95.66999816894531,96.83999633789062,8901100
2022-02-04,85.7336196899414,95.0,95.94000244140625,93.83000183105469,95.41000366210938,8267600
2022-02-07,85.90509796142578,95.19000244140625,96.11000061035156,94.87999725341797,95.3499984741211,6849000
2022-02-08,85.66141510009766,94.91999816894531,96.02999877929688,94.3499984741211,95.29000091552734,7161000
2022-02-09,87.65585327148438,97.12999725341797,97.97000122070312,96.19999694824219,96.25,9353700
2022-02-10,86.44951629638672,95.30999755859375,96.80999755859375,94.9800033569336,95.45999908447266,9098800
2022-02-11,85.01639556884766,93.7300033569336,96.48999786376953,93.36000061035156,95.58999633789062,6924800
2022-02-14,84.94383239746094,93.6500015258789,94.48999786376953,92.41999816894531,93.75,7948500
2022-02-15,85.72386932373047,94.51000213623047,95.45999908447266,94.36000061035156,95.1500015258789,7722200
2022-02-16,86.33159637451172,95.18000030517578,95.55000305175781,93.16000366210938,94.33999633789062,6545800
2022-02-17,84.39959716796875,93.05000305175781,94.62999725341797,92.77999877929688,94.41999816894531,6578200
2022-02-18,84.66263580322266,93.33999633789062,94.05000305175781,92.52999877929688,92.55999755859375,6210600
2022-02-22,84.45403289794922,93.11000061035156,94.04000091552734,92.36000061035156,93.5999984741211,8622500
2022-02-23,81.31568145751953,89.6500015258789,93.87999725341797,89.44000244140625,93.87999725341797,9674800
2022-02-24,82.54926300048828,91.01000213623047,91.19999694824219,87.25,87.5,9260500
2022-02-25,83.97330474853516,92.58000183105469,92.79000091552734,90.27999877929688,91.30000305175781,7039400
2022-02-28,83.25672912597656,91.79000091552734,92.30999755859375,90.62000274658203,91.29000091552734,8591500
2022-03-01,81.76012420654297,90.13999938964844,91.51000213623047,89.6500015258789,91.48999786376953,7100700
2022-03-02,84.14563751220703,92.7699966430664,93.27999877929688,90.58999633789062,90.7699966430664,10721100
2022-03-03,83.02090454101562,91.52999877929688,93.5,91.08000183105469,93.4800033569336,6587400
2022-03-04,81.66036224365234,90.02999877929688,91.16000366210938,89.44999694824219,90.97000122070312,7179800
2022-03-07,76.60816955566406,84.45999908447266,90.05000305175781,84.3499984741211,90.04000091552734,14608700
2022-03-08,76.1909408569336,84.0,86.91999816894531,83.76000213623047,84.76000213623047,10692000
2022-03-09,79.45626068115234,87.5999984741211,88.12999725341797,86.33000183105469,86.5,8811600
2022-03-10,79.05717468261719,87.16000366210938,87.36000061035156,85.5999984741211,86.08999633789062,9114300
2022-03-11,75.03901672363281,82.7300033569336,88.80999755859375,82.54000091552734,88.3499984741211,15351700
2022-03-14,71.91880798339844,79.29000091552734,82.33999633789062,78.91999816894531,82.31999969482422,18199300
2022-03-15,75.39273834228516,83.12000274658203,83.44000244140625,80.27999877929688,80.5,12542300
2022-03-16,79.2839126586914,87.41000366210938,90.08999633789062,85.62000274658203,88.01000213623047,21207900
2022-03-17,79.51067352294922,87.66000366210938,87.94999694824219,86.01000213623047,87.45999908447266,8554200
2022-03-18,81.27033233642578,89.5999984741211,89.75,84.9800033569336,86.12000274658203,23784200
